time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-29 00:00:00+00:00,1.0,1.0,,
2024-08-31 00:00:00+00:00,2.0,1.0,,
2024-09-02 00:00:00+00:00,3.0,2.0,,
2024-09-03 00:00:00+00:00,2.0,1.0,,
2024-09-06 00:00:00+00:00,2.0,1.0,,
2024-09-07 00:00:00+00:00,,,30.0,1.0
2024-09-08 00:00:00+00:00,,,1.0,1.0
2024-09-10 00:00:00+00:00,,,9.0,1.0
